25.695434,82.092880,47.857631
25.989153,82.752014,48.930082
26.287732,83.410693,50.034307
26.591358,84.068499,51.171773
26.900231,84.724978,52.344060
27.214569,85.379626,53.552886
27.534611,86.031896,54.800117
27.860618,86.681179,56.087792
28.192879,87.326807,57.418150
28.531714,87.968036,58.793655
28.877478,88.604041,60.217040
29.230571,89.233898,61.691346
29.591441,89.856570,63.219981
29.960599,90.470890,64.806794
30.338629,91.075529,66.456160
30.726205,91.668972,68.173096
31.124114,92.249474,69.963417
31.533286,92.815006,71.833932
31.954830,93.363187,73.792724
32.390095,93.891186,75.849531
32.840748,94.395591,78.016295
33.308898,94.872207,80.307983
33.797277,95.315774,82.743845
34.309556,95.719505,85.349475
34.850873,96.074320,88.160371
35.428851,96.367485,91.228684
36.055789,96.579855,94.637587
36.754287,96.679405,98.538095
37.165834,96.639991,100.875851
37.489068,96.561281,102.737670
37.780565,96.454899,104.437856
38.061779,96.320126,106.098030
38.342119,96.153525,107.773206
38.625710,95.951047,109.488890
38.915537,95.707417,111.264817
39.214159,95.415879,113.119140
39.524226,95.067579,115.071646
39.848977,94.650423,117.147200
40.192960,94.146895,119.380955
40.563425,93.529399,121.828739
40.973919,92.748302,124.593742
41.457941,91.688428,127.926906
42.259040,89.618157,133.595103
42.929358,87.411613,138.556391
43.392627,85.551322,142.149026
43.729881,83.988787,144.868436
43.996134,82.611967,147.086446
44.219978,81.343549,149.005454
44.416221,80.137669,150.733157
44.592878,78.967794,152.328704
44.754529,77.818484,153.826041
44.903948,76.680624,155.245614
45.042916,75.548726,156.600395
45.172650,74.419404,157.899074
45.294029,73.290513,159.147789
45.407719,72.160654,160.351095
45.514246,71.028885,161.512519
45.614039,69.894557,162.634888
45.707454,68.757211,163.720531
45.794798,67.616517,164.771406
45.876330,66.472239,165.789187
45.952281,65.324206,166.775325
46.022849,64.172298,167.731086
46.088214,63.016435,168.657588
46.148533,61.856566,169.555820
46.203945,60.692668,170.426668
46.254579,59.524735,171.270925
46.300548,58.352779,172.089304
46.341953,57.176828,172.882451
46.378888,55.996919,173.650952
46.411437,54.813099,174.395338
46.439675,53.625427,175.116096
46.463672,52.433965,175.813671
46.483491,51.238783,176.488468
46.499187,50.039956,177.140862
46.510813,48.837565,177.771197
46.518416,47.631692,178.379789
46.522036,46.422426,178.966931
46.521714,45.209856,179.532892
46.517482,43.994075,180.077921
46.509372,42.775178,180.602250
46.497410,41.553261,181.106092
46.481622,40.328422,181.589645
46.462028,39.100762,182.053091
46.438647,37.870381,182.496601
46.411493,36.637382,182.920332
46.380582,35.401865,183.324429
46.345922,34.163936,183.709026
46.307523,32.923697,184.074249
46.265391,31.681253,184.420210
46.219529,30.436708,184.747016
46.169938,29.190166,185.054763
46.116619,27.941733,185.343540
46.059568,26.691512,185.613428
45.998781,25.439608,185.864499
45.934252,24.186143,186.096818
45.865975,22.931270,186.310435
45.793940,21.675121,186.505402
45.718138,20.417816,186.681768
45.638554,19.159468,186.839575
45.555172,17.900184,186.978861
45.467975,16.640070,187.099659
45.376942,15.379227,187.201995
45.282051,14.117756,187.285889
45.183277,12.855757,187.351356
45.080592,11.593326,187.398405
44.973967,10.330562,187.427037
44.863370,9.067557,187.437249
44.748766,7.804408,187.429030
44.630115,6.541183,187.402364
44.507373,5.277933,187.357224
44.380494,4.014721,187.293575
44.249428,2.751622,187.211375
44.114123,1.488709,187.110575
43.974524,0.226062,186.991116
43.830574,-1.036243,186.852934
43.682209,-2.298131,186.695953
43.529362,-3.559528,186.520091
43.371962,-4.820364,186.325254
43.209934,-6.080571,186.111340
43.043195,-7.340086,185.878234
42.871659,-8.598850,185.625810
42.695232,-9.856808,185.353931
42.513816,-11.113911,185.062444
42.327303,-12.370115,184.751182
42.135578,-13.625382,184.419963
41.938520,-14.879681,184.068586
41.735994,-16.132991,183.696832
41.527860,-17.385298,183.304459
41.313962,-18.636597,182.891204
41.094135,-19.886895,182.456777
40.868199,-21.136211,182.000859
40.635957,-22.384579,181.523100
40.397198,-23.632048,181.023113
40.151689,-24.878684,180.500473
39.899177,-26.124576,179.954706
39.639384,-27.369834,179.385289
39.372003,-28.614599,178.791641
39.096695,-29.859040,178.173110
38.813086,-31.103366,177.528968
38.520757,-32.347829,176.858398
38.219239,-33.592732,176.160473
37.908006,-34.838442,175.434144
37.586460,-36.085400,174.678212
37.253921,-37.334138,173.891301
36.909607,-38.585298,173.071818
36.552612,-39.839664,172.217902
36.181878,-41.098192,171.327364
35.796150,-42.362067,170.397598
35.393929,-43.632761,169.425460
34.973387,-44.912139,168.407104
34.532265,-46.202595,167.337741
34.067702,-47.507267,166.211272
33.575978,-48.830380,165.019730
33.052098,-50.177804,163.752344
32.489041,-51.558078,162.393903
31.876331,-52.984387,160.921575
31.196899,-54.479025,159.297928
30.418645,-56.085652,157.452083
29.461191,-57.919193,155.204911
27.408841,-61.399758,150.478512
25.888156,-63.566753,147.122277
24.819824,-64.906688,144.835987
23.992258,-65.851760,143.105214
23.293540,-66.591253,141.671834
22.668722,-67.209859,140.412289
22.089734,-67.748885,139.264359
21.541458,-68.230311,138.194770
21.015310,-68.666845,137.184640
20.506144,-69.066451,136.222593
20.010700,-69.434517,135.301333
19.526784,-69.774943,134.415886
19.052837,-70.090719,133.562652
18.587692,-70.384237,132.738894
18.130436,-70.657480,131.942444
17.680331,-70.912125,131.171523
17.236762,-71.149624,130.424641
16.799209,-71.371245,129.700523
16.367223,-71.578111,128.998065
15.940410,-71.771222,128.316299
15.518427,-71.951478,127.654370
15.100964,-72.119692,127.011515
14.687749,-72.276601,126.387052
14.278534,-72.422879,125.780368
13.873096,-72.559142,125.190906
13.471231,-72.685958,124.618162
13.072754,-72.803850,124.061678
12.677496,-72.913301,123.521032
12.285302,-73.014760,122.995841
11.896027,-73.108645,122.485751
11.509538,-73.195344,121.990437
11.125714,-73.275219,121.509599
10.744439,-73.348610,121.042959
10.365606,-73.415834,120.590261
9.989118,-73.477189,120.151267
9.614880,-73.532953,119.725756
9.242805,-73.583391,119.313524
8.872812,-73.628748,118.914380
8.504823,-73.669256,118.528146
8.138766,-73.705136,118.154659
7.774573,-73.736592,117.793765
7.412177,-73.763820,117.445320
7.051519,-73.787002,117.109192
6.692539,-73.806311,116.785258
6.335182,-73.821908,116.473401
5.979397,-73.833948,116.173516
5.625132,-73.842574,115.885503
5.272353,-73.847921,115.609278
4.921018,-73.850116,115.344758
4.571088,-73.849279,115.091866
4.222522,-73.845523,114.850527
3.875280,-73.838951,114.620672
3.529324,-73.829661,114.402237
3.184616,-73.817744,114.195162
2.841121,-73.803284,113.999394
2.498802,-73.786357,113.814884
2.157628,-73.767036,113.641586
1.817563,-73.745383,113.479462
1.478579,-73.721458,113.328474
1.140642,-73.695313,113.188591
0.803725,-73.666994,113.059786
0.467797,-73.636542,112.942035
0.132831,-73.603992,112.835319
-0.201201,-73.569372,112.739621
-0.534325,-73.532705,112.654929
-0.866568,-73.494010,112.581234
-1.197955,-73.453296,112.518532
-1.528512,-73.410571,112.466820
-1.858264,-73.365834,112.426101
-2.187234,-73.319079,112.396379
-2.515448,-73.270294,112.377664
-2.842930,-73.219463,112.369968
-3.169702,-73.166561,112.373306
-3.495794,-73.111557,112.387698
-3.821239,-73.054414,112.413169
-4.146068,-72.995088,112.449748
-4.470309,-72.933529,112.497467
-4.793988,-72.869680,112.556365
-5.117130,-72.803477,112.626481
-5.439761,-72.734851,112.707862
-5.761905,-72.663725,112.800557
-6.083588,-72.590013,112.904619
-6.404835,-72.513622,113.020108
-6.725672,-72.434453,113.147085
-7.046126,-72.352395,113.285620
-7.366225,-72.267331,113.435786
-7.685996,-72.179134,113.597662
-8.005468,-72.087666,113.771332
-8.324671,-71.992782,113.956889
-8.643637,-71.894323,114.154429
-8.962397,-71.792121,114.364057
-9.280986,-71.685994,114.585887
-9.599438,-71.575750,114.820039
-9.917790,-71.461181,115.066643
-10.236081,-71.342066,115.325838
-10.554353,-71.218168,115.597774
-10.872646,-71.089233,115.882611
-11.191008,-70.954991,116.180523
